map,name,rating,no of rating,type,address,Latitude,Longitude
https://www.google.com/maps/place/Vintage+Tea+Room/data=!4m7!3m6!1s0x3be7cede852609ef:0xe0532958834cf50b!8m2!3d19.0166641!4d72.8462166!16s%2Fg%2F11h55tszgh!19sChIJ7wkmhd7O5zsRC_VMg1gpU-A?authuser=0&hl=en&rclk=1,Vintage Tea Room,4,-1,Tea,,19.0166641,72.8462166
https://www.google.com/maps/place/Highway+Tea+%26Coldrink+House/data=!4m7!3m6!1s0x3be7c834fc25f3cb:0x687e203c7e7ce0c2!8m2!3d19.1089251!4d72.8541188!16s%2Fg%2F11bxg86my9!19sChIJy_Ml_DTI5zsRwuB8fjwgfmg?authuser=0&hl=en&rclk=1,Highway Tea &Coldrink House,4.2,-5,Tea,"18, United Mansion, Ransi Wada, Central Salsette Road",19.1089251,72.8541188
https://www.google.com/maps/place/Wagh+Bakri+Tea+Lounge/data=!4m7!3m6!1s0x3be7c7043ad3257b:0x828f13c1014583ee!8m2!3d19.1004055!4d72.9163867!16s%2Fg%2F11rv63147v!19sChIJeyXTOgTH5zsR7oNFAcETj4I?authuser=0&hl=en&rclk=1,Wagh Bakri Tea Lounge,3.8,-88,Tea,"R City Mall, Unit no-G-73E & G-57, courtyard",19.1004055,72.9163867
https://www.google.com/maps/place/Tea+house/data=!4m7!3m6!1s0x3be7b7157acc68cf:0x910a7e5fd9ca046c!8m2!3d19.2180532!4d72.8448834!16s%2Fg%2F11fjz_wwty!19sChIJz2jMehW35zsRbATK2V9-CpE?authuser=0&hl=en&rclk=1,Tea house,4.8,-15,Tea,"Shop no.3, eskay chs, Block sector, near BMC garden Sai Baba Nagar",19.2180532,72.8448834
https://www.google.com/maps/place/Nagori+Maharashtra+Milk+And+Tea+Point/data=!4m7!3m6!1s0x3be7c98e3393a589:0x19fa20f888ebe0ed!8m2!3d19.0565449!4d72.8903811!16s%2Fg%2F11ptm8xjpm!19sChIJiaWTM47J5zsR7eDriPgg-hk?authuser=0&hl=en&rclk=1,Nagori Maharashtra Milk And Tea Point,,,Tea,Manga Anand Hospital Pot 22,19.0565449,72.8903811
https://www.google.com/maps/place/Tea+House/data=!4m7!3m6!1s0x3be7c9731e3274d1:0xa5fcf5f3fef65167!8m2!3d19.0886283!4d72.8368808!16s%2Fg%2F11t4jr9j9s!19sChIJ0XQyHnPJ5zsRZ1H2_vP1_KU?authuser=0&hl=en&rclk=1,Tea House,4,-2,Tea,"Shop No 2, near Jio Mart",19.0886283,72.8368808
https://www.google.com/maps/place/SANJAY+TEA+HOUSE/data=!4m7!3m6!1s0x3be7cfbb794a9989:0xc4a0a9c464334691!8m2!3d19.0211338!4d72.8678156!16s%2Fg%2F11t59g9k6b!19sChIJiZlKebvP5zsRkUYzZMSpoMQ?authuser=0&hl=en&rclk=1,SANJAY TEA HOUSE,,,Tea,1,19.0211338,72.8678156
https://www.google.com/maps/place/The+Cha+House/data=!4m7!3m6!1s0x3be7b7e8841b5987:0xe518980b9a304bee!8m2!3d19.1443007!4d72.8779237!16s%2Fg%2F11cfcts2v!19sChIJh1kbhOi35zsR7kswmguYGOU?authuser=0&hl=en&rclk=1,The Cha House,4.2,-12,Tea,"204/A, MainFrame, Royal Palms Estate, Next to Prime Focus., Aarey Rd",19.1443007,72.8779237
https://www.google.com/maps/place/Yewale+Amruttulya/data=!4m7!3m6!1s0x3be7c747e4b987c7:0x7fa89de1eda36cbf!8m2!3d19.0613323!4d72.9007258!16s%2Fg%2F11h1kwgf7m!19sChIJx4e55EfH5zsRv2yj7eGdqH8?authuser=0&hl=en&rclk=1,Yewale Amruttulya,4.2,"-1,075",Tea,Central Ave Rd,19.0613323,72.9007258
https://www.google.com/maps/place/Maharashtra+Tea+House/data=!4m7!3m6!1s0x3be7c9b8ff8f4dc5:0xe43a0e7edfdeda31!8m2!3d19.0618246!4d72.8834425!16s%2Fg%2F11v3_t4rxz!19sChIJxU2P_7jJ5zsRMdre334OOuQ?authuser=0&hl=en&rclk=1,Maharashtra Tea House,,,Tea,"Shop No.7, 1/2, SG Barve Marg",19.0618246,72.8834425
https://www.google.com/maps/place/Jai+Sankar+Tea+House/data=!4m7!3m6!1s0x3be7ce6ce3d874ed:0xbacda8ec1538ebdc!8m2!3d18.9664464!4d72.819299!16s%2Fg%2F1ptydx847!19sChIJ7XTY42zO5zsR3Os4Feyozbo?authuser=0&hl=en&rclk=1,Jai Sankar Tea House,3,-1,Tea,"XR89+HPF, Ratan Heights, Opposite Navjivan CHS, Grant Road 'E', Gilder Ln",18.9664464,72.819299
https://www.google.com/maps/place/Tea+Trails/data=!4m7!3m6!1s0x3be7c7c65a2c5d77:0xf3b4bc2b7541c4b4!8m2!3d19.0726552!4d72.9069334!16s%2Fg%2F11gjhd50p_!19sChIJd10sWsbH5zsRtMRBdSu8tPM?authuser=0&hl=en&rclk=1,Tea Trails,4.1,-487,other,"B-29, panchsheel bldg, Vidyabhavan Rd, opp. Vidya bhavan school",19.0726552,72.9069334
https://www.google.com/maps/place/Tea+Stalls/data=!4m7!3m6!1s0x3be7c127871f140b:0x609ab085ea239624!8m2!3d19.1131903!4d72.934545!16s%2Fg%2F11j8k8sbdv!19sChIJCxQfhyfB5zsRJJYj6oWwmmA?authuser=0&hl=en&rclk=1,Tea Stalls,2.5,-4,Tea,Building No 12,19.1131903,72.934545
https://www.google.com/maps/place/Aarogya+Amruttulya/data=!4m7!3m6!1s0x3be7c9139fc89fd9:0x66ad691dcda80491!8m2!3d19.0538399!4d72.8885397!16s%2Fg%2F11q2xsdxd3!19sChIJ2Z_InxPJ5zsRkQSozR1prWY?authuser=0&hl=en&rclk=1,Aarogya Amruttulya,5,-3,Tea,beside Tara Punjab Hotel,19.0538399,72.8885397
https://www.google.com/maps/place/Ramesh+Tea+House/data=!4m7!3m6!1s0x3be7cfd1a94c8b49:0x9566e75aefcd0075!8m2!3d18.9713869!4d72.8183171!16s%2Fg%2F11j0z4rzkj!19sChIJSYtMqdHP5zsRdQDN71rnZpU?authuser=0&hl=en&rclk=1,Ramesh Tea House,4,-1,other,"99/C, Tulsiwadi Ln",18.9713869,72.8183171
https://www.google.com/maps/place/Shri+Sarkar+Tea+House/data=!4m7!3m6!1s0x3be7ce74aa46570b:0xc62e21d333c976c2!8m2!3d18.9643628!4d72.8102427!16s%2Fg%2F1yg6npv3c!19sChIJC1dGqnTO5zsRwnbJM9MhLsY?authuser=0&hl=en&rclk=1,Shri Sarkar Tea House,3.5,-4,Tea,"XR76+P3X, August Kranti Rd",18.9643628,72.8102427
https://www.google.com/maps/place/New+Mumbai+Tea+House/data=!4m7!3m6!1s0x3be7ce2329c80925:0x1d31ae2c4d011ae!8m2!3d18.9537218!4d72.8309578!16s%2Fg%2F1ptxp8bnq!19sChIJJQnIKSPO5zsRrhHQxOIa0wE?authuser=0&hl=en&rclk=1,New Mumbai Tea House,,,Tea,"233, Kika St",18.9537218,72.8309578
https://www.google.com/maps/place/Sanjay+Tea+House/data=!4m7!3m6!1s0x3be7ce224add909d:0x75569bb895c8342!8m2!3d18.9500459!4d72.8307396!16s%2Fg%2F1ptx5f45p!19sChIJnZDdSiLO5zsRQoNcibtpVQc?authuser=0&hl=en&rclk=1,Sanjay Tea House,3,-1,Tea,"XR2J+279, Champa Galli",18.9500459,72.8307396
https://www.google.com/maps/place/Mahalaxmi+Tea+house/data=!4m7!3m6!1s0x3be7cf59e61a2e23:0x26e3c115bfbd8404!8m2!3d18.9691297!4d72.8170154!16s%2Fg%2F11jr_nsg3h!19sChIJIy4a5lnP5zsRBIS9vxXB4yY?authuser=0&hl=en&rclk=1,Mahalaxmi Tea house,,,Tea,"Tardeo Bhaji Market, 400 034, Bellasis Rd",18.9691297,72.8170154
https://www.google.com/maps/place/Sai+Kripa+Tea+House/data=!4m7!3m6!1s0x3be7d1db42aae411:0x4a32b3ff4ce9614e!8m2!3d18.9330068!4d72.8345694!16s%2Fg%2F1ptx9cszq!19sChIJEeSqQtvR5zsRTmHpTP-zMko?authuser=0&hl=en&rclk=1,Sai Kripa Tea House,5,-1,Tea,"Unique House, 25 A, S. A, Syed Abdullah Brelvi Marg",18.9330068,72.8345694
https://www.google.com/maps/place/Kamla+Tea+House/data=!4m7!3m6!1s0x3be7ce2593b476ad:0xbd3673a1172d22c7!8m2!3d18.9508588!4d72.83876!16s%2Fg%2F1ptvzhqsf!19sChIJrXa0kyXO5zsRxyItF6FzNr0?authuser=0&hl=en&rclk=1,Kamla Tea House,,,Tea,"Danabander, Sant Tukaram Rd",18.9508588,72.83876
https://www.google.com/maps/place/Tirupati+Tea+House+Cafe/data=!4m7!3m6!1s0x3be7cfed8ae77203:0x109ca95a7f5e1d62!8m2!3d18.9531602!4d72.8296594!16s%2Fg%2F11qmr5m4xv!19sChIJA3Lniu3P5zsRYh1ef1qpnBA?authuser=0&hl=en&rclk=1,Tirupati Tea House Cafe,,,other,"Tirupati Tea House, 47, ground floor, 02, 2nd Bhoiwada Ln, near Javeri bazar",18.9531602,72.8296594
https://www.google.com/maps/place/Tea+House/data=!4m7!3m6!1s0x3be7c83efe4ddedd:0x274d71b9c1fd9e2e!8m2!3d19.110535!4d72.872018!16s%2Fg%2F11bxjgkjk_!19sChIJ3d5N_j7I5zsRLp79wblxTSc?authuser=0&hl=en&rclk=1,Tea House,2,-2,Tea,"4V6C+6R6, Mukund Hospital, Marol Pipeline, Opposite Mukund, Andheri East",19.110535,72.872018
https://www.google.com/maps/place/Golden+Tea+House/data=!4m7!3m6!1s0x3be7cfa435c168b7:0xd8bd020b4c02f7f2!8m2!3d19.0261025!4d72.8742922!16s%2Fg%2F11ffv409kn!19sChIJt2jBNaTP5zsR8vcCTAsCvdg?authuser=0&hl=en&rclk=1,Golden Tea House,5,-2,Tea,"420, Salt Pan Rd",19.0261025,72.8742922
https://www.google.com/maps/place/Durga+Tea+house/data=!4m7!3m6!1s0x3be7cfb0778e8279:0x4ed7ae3e7fa34e0b!8m2!3d18.9711185!4d72.8151288!16s%2Fg%2F11rwwkzxg0!19sChIJeYKOd7DP5zsRC06jfz6u104?authuser=0&hl=en&rclk=1,Durga Tea house,,,Tea,"101-139, Tardeo Rd",18.9711185,72.8151288
https://www.google.com/maps/place/Gamdevi+tea+house/data=!4m7!3m6!1s0x3be7cf13e7a1265b:0x353e6c073bdcaabc!8m2!3d18.9583396!4d72.8132655!16s%2Fg%2F11tfh_yg27!19sChIJWyah5xPP5zsRvKrcOwdsPjU?authuser=0&hl=en&rclk=1,Gamdevi tea house,,,Tea,Goregaonkar Wadi H.G Road,18.9583396,72.8132655
https://www.google.com/maps/place/Jewel+Tea+House/data=!4m7!3m6!1s0x3be7c7c5ce89f093:0x4f1f97d45c0ecc56!8m2!3d19.1153587!4d72.9079488!16s%2Fg%2F11h0mfjxsv!19sChIJk_CJzsXH5zsRVswOXNSXH08?authuser=0&hl=en&rclk=1,Jewel Tea House,3.5,-2,other,"4W85+45W, Central Ave",19.1153587,72.9079488
https://www.google.com/maps/place/Nada+Tea+House/data=!4m7!3m6!1s0x3be7cef2f80c4b85:0x5d2a3525547c9acb!8m2!3d18.9978926!4d72.830795!16s%2Fg%2F1z44bdvj8!19sChIJhUsM-PLO5zsRy5p8VCU1Kl0?authuser=0&hl=en&rclk=1,Nada Tea House,,,Tea,"XRXJ+583, Ganpatrao Kadam Road",18.9978926,72.830795
https://www.google.com/maps/place/Shiv+Vaibhak+Tea+House/data=!4m7!3m6!1s0x3be7c611f7c7dd35:0x5cbaada5e94fe2a2!8m2!3d19.0550167!4d72.9165568!16s%2Fg%2F11pzryzrrk!19sChIJNd3H9xHG5zsRouJP6aWtulw?authuser=0&hl=en&rclk=1,Shiv Vaibhak Tea House,,,Tea,"Shop No, 828, Govandi Station Rd",19.0550167,72.9165568
https://www.google.com/maps/place/The+Tea+House/data=!4m7!3m6!1s0x3be7c9a25aa4d8ed:0x50df6ff4166fb6f6!8m2!3d19.1220582!4d72.8573728!16s%2Fg%2F11fnd0h2qy!19sChIJ7dikWqLJ5zsR9rZvFvRv31A?authuser=0&hl=en&rclk=1,The Tea House,,,other,"Shop no-5,Tiwari Chawl,Milind Nagar, Jogeshwari - Vikhroli Link Rd, near L&T Andheri Health Center",19.1220582,72.8573728
https://www.google.com/maps/place/Royal+Tea+House/data=!4m7!3m6!1s0x3be7cf439b273ab9:0x8569bd42758d94b2!8m2!3d18.9628757!4d72.8358915!16s%2Fg%2F11ry7vrmtw!19sChIJuTonm0PP5zsRspSNdUK9aYU?authuser=0&hl=en&rclk=1,Royal Tea House,,,other,"155-70, JJ Hospital Road",18.9628757,72.8358915
https://www.google.com/maps/place/Tea+Stall/data=!4m7!3m6!1s0x3be7cefa735bca8f:0xaa3de7b1c16e58de!8m2!3d18.9967982!4d72.8401296!16s%2Fg%2F11f2wds_5t!19sChIJj8pbc_rO5zsR3lhuwbHnPao?authuser=0&hl=en&rclk=1,Tea Stall,5,-2,Tea,XRWR+P36,18.9967982,72.8401296
https://www.google.com/maps/place/Eknath+Tea+House/data=!4m7!3m6!1s0x3be7ce89360576d9:0x4203f8a90f5cdf54!8m2!3d18.9930536!4d72.8205087!16s%2Fg%2F1yfprvgfj!19sChIJ2XYFNonO5zsRVN9cD6n4A0I?authuser=0&hl=en&rclk=1,Eknath Tea House,,,Tea,"XRVC+66C, Dr Elijah Moses Rd",18.9930536,72.8205087
https://www.google.com/maps/place/New+Amar+Tea+House/data=!4m7!3m6!1s0x3be7c614c6a12269:0x945e28cb3e935aa3!8m2!3d19.0622988!4d72.9219628!16s%2Fg%2F1ptx3y6x_!19sChIJaSKhxhTG5zsRo1qTPssoXpQ?authuser=0&hl=en&rclk=1,New Amar Tea House,3,-4,Tea,"Plot No. 44/K, 1, Baji Prabhu Deshpande Rd",19.0622988,72.9219628
https://www.google.com/maps/place/Chai+Wala/data=!4m7!3m6!1s0x3be7c9b3a6203575:0x6dfd01b8cf9de9a8!8m2!3d19.0973096!4d72.8483621!16s%2Fg%2F11f37z6cpg!19sChIJdTUgprPJ5zsRqOmdz7gB_W0?authuser=0&hl=en&rclk=1,Chai Wala,,,Tea,3RWX+W8H,19.0973096,72.8483621
https://www.google.com/maps/place/Royal+Tandoor+Chai/data=!4m7!3m6!1s0x3be7c7b07a660fc1:0x210c53c3181975bb!8m2!3d19.0614277!4d72.9008294!16s%2Fg%2F11fhv3kffg!19sChIJwQ9merDH5zsRu3UZGMNTDCE?authuser=0&hl=en&rclk=1,Royal Tandoor Chai,4.4,-51,Tea,"Shop no. 2A, Ground Floor, Sunil Sadan Chs., Central Avenue Road., Behind Monginis Cake Shop, Opp. Grand Central Hotel",19.0614277,72.9008294
https://www.google.com/maps/place/Khan+Tea+House/data=!4m7!3m6!1s0x3be7c9a2cf2a0f39:0xa81f605b4ac7672d!8m2!3d19.0973745!4d72.8906897!16s%2Fg%2F11pkjg1sk3!19sChIJOQ8qz6LJ5zsRLWfHSltgH6g?authuser=0&hl=en&rclk=1,Khan Tea House,,,Tea,Shop No 6,19.0973745,72.8906897
https://www.google.com/maps/place/Prakash+Tea+House/data=!4m7!3m6!1s0x3be7c67b0abb3b2d:0xb03987fa341b650d!8m2!3d19.053534!4d72.9385399!16s%2Fg%2F1ptz66hsq!19sChIJLTu7CnvG5zsRDWUbNPqHObA?authuser=0&hl=en&rclk=1,Prakash Tea House,3.4,-5,Tea,"3W3Q+CC7, Ekta Nagar 2nd Lane",19.053534,72.9385399
https://www.google.com/maps/place/Kalavati+Tea+House/data=!4m7!3m6!1s0x3be7c8d14f3a485b:0xbba850c0b52f9a09!8m2!3d19.0440056!4d72.8580725!16s%2Fg%2F1yg5784lr!19sChIJW0g6T9HI5zsRCZovtcBQqLs?authuser=0&hl=en&rclk=1,Kalavati Tea House,4,-1,Tea,"Sai Baba Nagar,90 Feet Road",19.0440056,72.8580725
https://www.google.com/maps/place/Marasthtra+milk+and+tea+center/data=!4m7!3m6!1s0x3be7c9afa57c59d1:0x39715d4215cf4a16!8m2!3d19.0641864!4d72.8983809!16s%2Fg%2F11pl0nhvxf!19sChIJ0Vl8pa_J5zsRFkrPFUJdcTk?authuser=0&hl=en&rclk=1,Marasthtra milk and tea center,3,-1,Tea,Shanta Jog Marg,19.0641864,72.8983809
https://www.google.com/maps/place/Ashapura+Tea+Stall/data=!4m7!3m6!1s0x3be7c61f774e44af:0x61069632abd58ab6!8m2!3d19.0637137!4d72.9021064!16s%2Fg%2F1ptws0p93!19sChIJr0ROdx_G5zsRtorVqzKWBmE?authuser=0&hl=en&rclk=1,Ashapura Tea Stall,5,-2,Tea,"3W72+FRQ, PL Lokhande Marg",19.0637137,72.9021064
https://www.google.com/maps/place/Krishna+Tea+House+And+Coldrinks/data=!4m7!3m6!1s0x3be7c67a524a37cb:0x57338faa01acd4b1!8m2!3d19.0527516!4d72.9369443!16s%2Fg%2F1pty72qh2!19sChIJyzdKUnrG5zsRsdSsAaqPM1c?authuser=0&hl=en&rclk=1,Krishna Tea House And Coldrinks,2,-1,Tea,"3W3P+4Q4, Ekta Nagar 2nd Lane",19.0527516,72.9369443
https://www.google.com/maps/place/Shammavi+Enterprises/data=!4m7!3m6!1s0x3be7b86796241907:0x79e42f3272f0e695!8m2!3d19.1582282!4d72.9362109!16s%2Fg%2F11sj8mvtnh!19sChIJBxkklme45zsRlebwcjIv5Hk?authuser=0&hl=en&rclk=1,Shammavi Enterprises,,,Tea,"7, 5, Shop No 34, Building No 1, Mayuresh Srishti Complex, Lal Bahadur Shastri Marg, opposite Asian Paint, near Central Bank",19.1582282,72.9362109
https://www.google.com/maps/place/Tea+Center/data=!4m7!3m6!1s0x3be7cedb5057941f:0x116ec6f2ec9cc41!8m2!3d19.0188533!4d72.8403271!16s%2Fg%2F11fnw189dy!19sChIJH5RXUNvO5zsRQczJLm_sFgE?authuser=0&hl=en&rclk=1,Tea Center,,,other,"no 4c, Bhavani Shankar Rd",19.0188533,72.8403271
https://www.google.com/maps/place/TEA+SHOP+IN+CHEMBUR/data=!4m7!3m6!1s0x3be7c79c4761046f:0x64c1986c0e5809af!8m2!3d19.0522822!4d72.9092311!16s%2Fg%2F11pd1nlkc7!19sChIJbwRhR5zH5zsRrwlYDmyYwWQ?authuser=0&hl=en&rclk=1,TEA SHOP IN CHEMBUR,,,other,"3W25+WM9, Kelkar Wadi Rd, opp. sai baba mandir",19.0522822,72.9092311
https://www.google.com/maps/place/Master+Tea+House/data=!4m7!3m6!1s0x3be7c894c5fdcb0d:0x8aea871893f2c6cf!8m2!3d19.0658245!4d72.875925!16s%2Fg%2F11b6_zyn3m!19sChIJDcv9xZTI5zsRz8bykxiH6oo?authuser=0&hl=en&rclk=1,Master Tea House,4.6,-55,Tea,"659, HP Keluskar Marg, Chhadva Nagar, Kurla West, Kurla Chhadva Nagar, Kurla West, Kurla Mumbai, Maharashtra 400070",19.0658245,72.875925
https://www.google.com/maps/place/Sai+Tea+House/data=!4m7!3m6!1s0x3be7c8bcc3161fbd:0xea717b9036daad44!8m2!3d19.0591772!4d72.8857687!16s%2Fg%2F1ptyzdwls!19sChIJvR8Ww7zI5zsRRK3aNpB7ceo?authuser=0&hl=en&rclk=1,Sai Tea House,,,Tea,"3V5P+M8C, SG Barve Marg",19.0591772,72.8857687
https://www.google.com/maps/place/Mahadevi+Tea+House/data=!4m7!3m6!1s0x3be7c8c44584356f:0xaff99b97c9472b1!8m2!3d19.0529225!4d72.8669683!16s%2Fg%2F1ptyk6hy0!19sChIJbzWERcTI5zsRsXKUfLmZ_wo?authuser=0&hl=en&rclk=1,Mahadevi Tea House,4.7,-9,Tea,"3V38+5Q8, Opp.Sion Railway Yard, Lal Bahadur Shastri Marg",19.0529225,72.8669683
https://www.google.com/maps/place/Janta+Tea+House/data=!4m7!3m6!1s0x3be7ced2dee1ed7d:0xcfb484b24e52751d!8m2!3d19.0336254!4d72.8424076!16s%2Fg%2F11r8hl38x!19sChIJfe3h3tLO5zsRHXVSTrKEtM8?authuser=0&hl=en&rclk=1,Janta Tea House,3.9,-12,Tea,"Shop No. 4, Bobby Apartment, Lady Jamshedji Rd",19.0336254,72.8424076
https://www.google.com/maps/place/Muthuvel+Tea+House/data=!4m7!3m6!1s0x3be7c8921eefb2ed:0xc6eb18ae0cbf6908!8m2!3d19.0726295!4d72.8844721!16s%2Fg%2F11c543d3kk!19sChIJ7bLvHpLI5zsRCGm_DK4Y68Y?authuser=0&hl=en&rclk=1,Muthuvel Tea House,4,-17,Tea,"3VFM+3Q5, Buddha colony near garib nawaz building, opp. sunny backery",19.0726295,72.8844721
https://www.google.com/maps/place/Gausiya+Tea+House/data=!4m7!3m6!1s0x3be7c87dc7b11d3f:0xe8cff1c6d4bc5cac!8m2!3d19.0885607!4d72.8915268!16s%2Fg%2F1pty8zjl_!19sChIJPx2xx33I5zsRrFy81Mbxz-g?authuser=0&hl=en&rclk=1,Gausiya Tea House,4.1,-42,Tea,"Gaiban Shah Dargah Chowk, Guru Govind Singh Marg, opposite Congress Office",19.0885607,72.8915268
https://www.google.com/maps/place/Nityanand+tea+-+house/data=!4m7!3m6!1s0x3be7c63b69d171b5:0x96dddcf4d0a4c5b!8m2!3d19.0720585!4d72.9121321!16s%2Fg%2F11btt7lddv!19sChIJtXHRaTvG5zsRW0wKTc_dbQk?authuser=0&hl=en&rclk=1,Nityanand tea - house,3.4,-8,Tea,"3WC6+RVC, Kamraj Nagar, V.N.Marg, Ghatkopar, E",19.0720585,72.9121321
https://www.google.com/maps/place/Jai+Ambe+Tea+House/data=!4m7!3m6!1s0x3be7cee9d8f91629:0x37f1d279fb774de9!8m2!3d19.0120224!4d72.8357383!16s%2Fg%2F1261mzc6f!19sChIJKRb52OnO5zsR6U13-3nS8Tc?authuser=0&hl=en&rclk=1,Jai Ambe Tea House,4.2,-5,Tea,"2R6P+R75, Senapati Bapat Marg",19.0120224,72.8357383
https://www.google.com/maps/place/Laxmi+Tea+House+Pan+Bidi+Shop/data=!4m7!3m6!1s0x3be7c9c64d8f1c8f:0x6f16d8be3f68c06!8m2!3d19.0960004!4d72.8859623!16s%2Fg%2F11p77zss8_!19sChIJjxyPTcbJ5zsRBoz244tt8QY?authuser=0&hl=en&rclk=1,Laxmi Tea House Pan Bidi Shop,3.5,-4,Tea,"Shop No 2, Pipeline, Andheri - Kurla Rd",19.0960004,72.8859623
https://www.google.com/maps/place/Chah+House/data=!4m7!3m6!1s0x3be7c895d662b179:0x9b826dd2d1dd837c!8m2!3d19.0648022!4d72.8808231!16s%2Fg%2F11pzrz3q3f!19sChIJebFi1pXI5zsRfIPd0dJtgps?authuser=0&hl=en&rclk=1,Chah House,,,Tea,"Shop No. 123, Ground Floor, SG Barve Marg",19.0648022,72.8808231
https://www.google.com/maps/place/Cubana+Tea/data=!4m7!3m6!1s0x3be7c992ab5dd47f:0x158c571a819cdf18!8m2!3d19.0554333!4d72.8897178!16s%2Fg%2F11qn7hvmxg!19sChIJf9Rdq5LJ5zsRGN-cgRpXjBU?authuser=0&hl=en&rclk=1,Cubana Tea,,,Tea,"803, Nellai Heights",19.0554333,72.8897178
https://www.google.com/maps/place/Sagar+Tea+House/data=!4m7!3m6!1s0x3be7c87c55555555:0x51339d5b166795ab!8m2!3d19.0891213!4d72.8899466!16s%2Fg%2F1vcjkqg6!19sChIJVVVVVXzI5zsRq5VnFludM1E?authuser=0&hl=en&rclk=1,Sagar Tea House,4.2,-9,Tea,"15, Vijay Building, A K Road, Sakinaka, Sakinaka",19.0891213,72.8899466
https://www.google.com/maps/place/Jai+Bhavani+Tea+House/data=!4m7!3m6!1s0x3be7cf3f2a318045:0x4dd5ba9354204bea!8m2!3d19.0210472!4d72.8724056!16s%2Fg%2F11s51vzjvr!19sChIJRYAxKj_P5zsR6ksgVJO61U0?authuser=0&hl=en&rclk=1,Jai Bhavani Tea House,5,-1,Tea,"Shop No 37, Sangam Nagar, Sir Pochkhan Wala Rd, near Vit College",19.0210472,72.8724056
https://www.google.com/maps/place/Mahalaxmi+Tea+House/data=!4m7!3m6!1s0x3be7c849d6c2ed21:0xcf8a83c40728140c!8m2!3d19.106091!4d72.8598936!16s%2Fg%2F1ptzf2vjc!19sChIJIe3C1knI5zsRDBQoB8SDis8?authuser=0&hl=en&rclk=1,Mahalaxmi Tea House,1,-3,Tea,"Shop No. 16, Sahar Rd",19.106091,72.8598936
https://www.google.com/maps/place/Arun+Tea+Corner+And+Snake+Centre/data=!4m7!3m6!1s0x3be7c8a7a9555555:0x3fb5009fdc9492c9!8m2!3d19.0540281!4d72.8956195!16s%2Fg%2F11sj8mgdgv!19sChIJVVVVqafI5zsRyZKU3J8AtT8?authuser=0&hl=en&rclk=1,Arun Tea Corner And Snake Centre,,,Tea,"Shiv Sena, VN Purav Marg",19.0540281,72.8956195
https://www.google.com/maps/place/Golden+Tea+House/data=!4m7!3m6!1s0x3be7c8a31ecee32f:0xdb97e3482179e89e!8m2!3d19.0599726!4d72.8886783!16s%2Fg%2F1ptz03hmc!19sChIJL-POHqPI5zsRnuh5IUjjl9s?authuser=0&hl=en&rclk=1,Golden Tea House,5,-1,Tea,"3V5Q+XFM, Thakkar Bappa Colony Rd",19.0599726,72.8886783
https://www.google.com/maps/place/Nagori+Tea+House/data=!4m7!3m6!1s0x3be7cf242c95ebad:0x8725b1d84808a485!8m2!3d19.0215657!4d72.8736079!16s%2Fg%2F11fhnl2fd5!19sChIJreuVLCTP5zsRhaQISNixJYc?authuser=0&hl=en&rclk=1,Nagori Tea House,4.1,-13,Tea,"New, Vijay Nagar - Bharani Rd",19.0215657,72.8736079
https://www.google.com/maps/place/Anil+Tea+%26+Coldrink+House/data=!4m7!3m6!1s0x3be7c871c4f1a84b:0x78b99594a54f8178!8m2!3d19.1013542!4d72.8878791!16s%2Fg%2F1pty0g9nt!19sChIJS6jxxHHI5zsReIFPpZSVuXg?authuser=0&hl=en&rclk=1,Anil Tea & Coldrink House,4.1,-9,Tea,"4, 90 Feet Rd",19.1013542,72.8878791
https://www.google.com/maps/place/Purva+Tea+House/data=!4m7!3m6!1s0x3be7c91c62ad5927:0xa2f64ebc2fff61f9!8m2!3d19.0676889!4d72.8462954!16s%2Fg%2F11pzrys76p!19sChIJJ1mtYhzJ5zsR-WH_L7xO9qI?authuser=0&hl=en&rclk=1,Purva Tea House,5,-1,Tea,"2, New Deepawadi, Teachers Colony",19.0676889,72.8462954
https://www.google.com/maps/place/NAGORI+tea+%E2%98%95+point/data=!4m7!3m6!1s0x3be7c9837c974f0f:0xf427c8e5252cd511!8m2!3d19.0733465!4d72.8821501!16s%2Fg%2F11tt36kqzl!19sChIJD0-XfIPJ5zsREdUsJeXIJ_Q?authuser=0&hl=en&rclk=1,NAGORI tea ☕ point,,,Tea,Santacruz – Chembur Link Rd,19.0733465,72.8821501
https://www.google.com/maps/place/Kutty%27s+Tea+House/data=!4m7!3m6!1s0x3be7c9aecd5e905b:0x2acbd5ef4ee7c2db!8m2!3d19.0876538!4d72.8434728!16s%2Fg%2F1ptxy0rs5!19sChIJW5Beza7J5zsR28LnTu_Vyyo?authuser=0&hl=en&rclk=1,Kutty's Tea House,3,-2,Tea,Prabhat Colony Rd,19.0876538,72.8434728
https://www.google.com/maps/place/Irani+Chai+And+Bun+Maska/data=!4m7!3m6!1s0x3be7cf54f728495b:0x693548213faf13a2!8m2!3d19.0381875!4d72.8949375!16s%2Fg%2F11srv951n7!19sChIJW0ko91TP5zsRohOvPyFINWk?authuser=0&hl=en&rclk=1,Irani Chai And Bun Maska,5,-1,Tea,"2Vqv+7X6, Ramakrishna Chemburkar Marg",19.0381875,72.8949375
